id,points
195322,"[[2652.8571428571427, 634.2857142857142], [3178.5714285714284, 845.7142857142857]]"
195322,"[[1955.7142857142853, 991.4285714285713], [2309.9999999999995, 1165.7142857142856]]"
195322,"[[1472.8571428571427, 1259.9999999999998], [1847.1428571428569, 1594.2857142857142]]"
195322,"[[2189.9999999999995, 1131.4285714285713], [2824.2857142857138, 1422.8571428571427]]"
195322,"[[2389.9999999999995, 1388.5714285714284], [2784.2857142857138, 1574.2857142857142]]"
195322,"[[2315.7142857142853, 1519.9999999999998], [2761.428571428571, 1802.8571428571427]]"
195322,"[[1461.4285714285713, 580.0], [1838.5714285714284, 717.1428571428571]]"
195322,"[[518.5714285714284, 591.4285714285713], [1092.8571428571427, 711.4285714285713]]"
195322,"[[409.9999999999999, 571.4285714285713], [1492.8571428571427, 1565.7142857142856]]"
195322,"[[1418.5714285714284, 1842.8571428571427], [1761.428571428571, 2134.285714285714]]"
195322,"[[1781.428571428571, 2022.8571428571427], [2378.5714285714284, 2265.7142857142853]]"
195322,"[[467.1428571428571, 1797.1428571428569], [1212.8571428571427, 2014.285714285714]]"
195322,"[[487.1428571428571, 1962.8571428571427], [1721.428571428571, 2457.142857142857]]"
195323,"[[2080.0, 207.4074074074074], [2457.7777777777774, 485.18518518518516]]"
195323,"[[150.3703703703702, 2374.074074074074], [405.92592592592587, 2585.185185185185]]"
195323,"[[1568.8888888888887, 2644.4444444444443], [1702.2222222222222, 2811.111111111111]]"
195324,"[[170.66666666666674, 156.66666666666669], [1424.0, 356.6666666666667]]"
195324,"[[2010.666666666667, 216.66666666666669], [2387.3333333333335, 406.6666666666667]]"
195324,"[[1950.666666666667, 956.6666666666667], [2010.666666666667, 1053.3333333333335]]"
195324,"[[1617.3333333333335, 1150.0], [1714.0, 1250.0]]"
195324,"[[2100.666666666667, 1073.3333333333335], [2174.0, 1166.6666666666667]]"
195324,"[[584.0, 1093.3333333333335], [657.3333333333335, 1153.3333333333335]]"
195324,"[[2504.0, 783.3333333333334], [3184.0, 2136.666666666667]]"
195324,"[[2590.666666666667, 2160.0], [2737.3333333333335, 2300.0]]"
195324,"[[2600.666666666667, 2683.3333333333335], [2750.666666666667, 2796.666666666667]]"
195330,"[[300.625, 2815.625], [2728.75, 3137.5]]"
195331,"[[422.0, 2976.8333333333335], [2309.5, 3476.8333333333335]]"
195331,"[[1509.5, 218.5], [1617.8333333333335, 347.6666666666667]]"
195332,"[[398.0, 3633.3333333333335], [1921.3333333333335, 3896.666666666667]]"
195334,"[[2264.4444444444443, 2791.666666666667], [2820.0, 3172.222222222222]]"
195334,"[[1289.4444444444446, 3136.1111111111113], [1375.5555555555557, 3227.777777777778]]"
195335,"[[2261.375, 1240.625], [2477.0, 1421.875]]"
195335,"[[861.375, 1275.0], [1014.5, 1421.875]]"
212594,"[[2133.8181818181815, 3290.9090909090905], [2785.333333333333, 3663.6363636363635]]"
212594,"[[2173.212121212121, 3721.212121212121], [3021.6969696969695, 4015.151515151515]]"
213231,"[[1246.969696969697, 48.484848484848484], [3107.5757575757575, 518.1818181818181]]"
213231,"[[1298.4848484848485, 2739.3939393939395], [2062.121212121212, 2848.4848484848485]]"
213234,"[[1320.185185185185, 1955.5555555555554], [1527.5925925925924, 2151.8518518518517]]"
213234,"[[2505.37037037037, 1985.185185185185], [2786.8518518518517, 2140.7407407407404]]"
213234,"[[1605.3703703703704, 2233.333333333333], [1772.037037037037, 2348.148148148148]]"
213234,"[[2197.9629629629626, 2255.555555555555], [2364.6296296296296, 2348.148148148148]]"
213234,"[[1549.8148148148148, 2470.37037037037], [1890.5555555555552, 2581.4814814814813]]"
213234,"[[2294.259259259259, 2459.259259259259], [2783.148148148148, 2600.0]]"
213234,"[[1331.296296296296, 3207.4074074074074], [1442.4074074074074, 3318.5185185185182]]"
213234,"[[1505.3703703703702, 3211.111111111111], [1672.037037037037, 3337.037037037037]]"
213234,"[[2412.7777777777774, 3211.111111111111], [2523.8888888888887, 3337.037037037037]]"
213234,"[[2683.148148148148, 3159.259259259259], [2760.9259259259256, 3262.9629629629626]]"
241140,"[[944.242424242424, 1474.121212121212], [1520.0, 1734.7272727272727]]"
241455,"[[480.75, 2818.75], [1539.0833333333335, 3139.5833333333335]]"
242653,"[[787.625, 3312.5], [1622.0, 3534.375]]"
242653,"[[1922.0, 3212.5], [2618.875, 3531.25]]"
242653,"[[815.75, 3534.375], [2562.625, 3765.625]]"
242685,"[[1845.565217391304, 3185.6521739130435], [2605.5, 3647.5]]"
242685,"[[800.5, 3340.0], [1620.5, 3527.5]]"
242685,"[[830.5, 3582.5], [2228.0, 3772.5]]"
358918,"[[421.66666666666697, 3380.8333333333335], [2309.166666666667, 3726.666666666667]]"
368684,"[[2228.75, 3741.5], [3722.5, 4735.25]]"
379718,"[[1151.9629629629628, 1237.037037037037], [1609.3703703703704, 1683.3333333333333]]"
379718,"[[731.5925925925926, 1764.8148148148148], [1468.6296296296296, 2161.111111111111]]"
382968,"[[1065.6666666666665, 1708.3636363636363], [1608.090909090909, 2005.3333333333333]]"
476324,"[[106.1639344262295, 0.0], [1173.377049180328, 278.6885245901639]]"
476324,"[[14.360655737704974, 280.327868852459], [319.27868852459017, 1532.7868852459017]]"
476324,"[[361.9016393442623, 508.1967213114754], [1206.1639344262296, 862.2950819672132]]"
